match_id,innings_no,over_id,ball_id,runs_scored,extra_runs,out_type,striker,non_striker,bowler
1082600,2,14,6,1,0,,413,431,299
1082600,2,15,1,0,0,,413,431,489
1082600,2,15,2,2,0,,413,431,489
1082600,2,15,3,0,0,,413,431,489
1082600,2,15,4,0,0,,413,431,489
1082600,2,15,5,6,0,,413,431,489
1082600,2,15,6,1,0,,413,431,489
1082600,2,16,1,1,0,,413,431,73
1082600,2,16,2,1,0,,431,413,73
1082600,2,16,3,6,0,,413,431,73
1082600,2,16,4,4,0,,413,431,73
1082600,2,16,5,0,0,,413,431,73
1082600,2,16,6,1,0,,413,431,73
1082600,2,17,1,0,0,,413,431,385
1082600,2,17,2,6,0,,413,431,385
1082600,2,17,3,4,0,,413,431,385
1082600,2,17,4,0,0,,413,431,385
1082600,2,17,5,4,0,,413,431,385
1082600,2,17,6,1,0,,413,431,385
1082600,2,18,1,0,0,caught,413,431,299
1082600,2,18,2,1,0,,431,400,299
1082600,2,18,3,0,0,,400,431,299
1082600,2,18,4,1,0,,400,431,299
1082600,2,18,5,4,0,,431,400,299
1082600,2,18,6,0,0,bowled,431,400,299
1082592,1,19,1,1,0,,400,221,476
1082592,1,19,2,0,0,caught,221,400,476
1082592,1,19,3,1,0,,377,400,476
1082592,1,19,4,1,0,,400,377,476
1082592,1,19,5,0,0,,377,400,476
1082592,1,19,6,6,0,,377,400,476
1082592,1,13,1,0,2,,413,431,476
1082592,1,13,2,6,0,,431,413,476
1082592,1,13,3,1,0,,431,413,476
1082592,1,13,4,1,0,,413,431,476
1082592,1,13,5,0,0,,431,413,476
1082592,1,13,6,1,0,,431,413,476
1082592,1,13,7,0,0,,413,431,476
1082592,1,14,1,1,0,,431,413,89
1082592,1,14,2,0,0,keeper catch,413,431,89
1082592,1,14,3,1,0,,431,221,89
1082592,1,14,4,1,0,,221,431,89
1082592,1,14,5,1,0,,431,221,89
1082592,1,14,6,1,0,,221,431,89
1082592,1,15,1,4,0,,221,431,386
1082592,1,15,2,0,0,,221,431,386
1082592,1,15,3,1,0,,221,431,386
1082592,1,15,4,2,0,,431,221,386
1082592,1,15,5,1,0,,431,221,386
1082592,1,15,6,1,0,,221,431,386
1082592,1,16,1,4,0,,221,431,430
1082592,1,16,2,1,0,,221,431,430
1082592,1,16,3,0,0,caught,431,221,430
1082592,1,16,4,0,0,,400,221,430
1082592,1,16,5,1,0,,400,221,430
1082592,1,16,6,1,0,,221,400,430
1082592,1,17,1,1,0,,221,400,386
1082592,1,17,2,1,0,,400,221,386
1082592,1,17,3,1,0,,221,400,386
1082592,1,17,4,1,0,,400,221,386
1082592,1,17,5,6,0,,221,400,386
1082592,1,17,6,0,0,,221,400,386
1082592,1,18,1,0,0,,400,221,106
1082592,1,18,2,1,0,,400,221,106
1082592,1,18,3,0,0,,221,400,106
1082592,1,18,4,1,0,,221,400,106
1082592,1,18,5,0,1,,400,221,106
1082592,1,18,6,1,0,,400,221,106
1082592,1,18,7,4,0,,221,400,106
1082592,1,20,1,6,0,,400,377,106
1082592,1,20,2,6,0,,400,377,106
1082592,1,20,3,6,0,,400,377,106
1082592,1,20,4,4,0,,400,377,106
1082592,1,20,5,6,0,,400,377,106
1082592,1,20,6,0,1,run out,400,377,106
1082592,1,20,7,0,1,,400,403,106
1082592,1,2,1,4,0,,407,17,465
1082592,1,2,2,0,0,,407,17,465
1082592,1,2,3,4,0,,407,17,465
1082592,1,2,4,0,0,,407,17,465
1082592,1,2,5,0,0,,407,17,465
1082592,1,2,6,0,0,,407,17,465
1082592,1,3,1,0,0,,17,407,106
1082592,1,3,2,4,0,,17,407,106
1082592,1,3,3,0,0,,17,407,106
1082592,1,3,4,0,0,,17,407,106
1082592,1,3,5,4,0,,17,407,106
1082592,1,3,6,1,0,,17,407,106
1082592,1,4,1,1,0,,17,407,476
1082592,1,4,2,0,0,,407,17,476
1082592,1,4,3,0,0,,407,17,476
1082592,1,4,4,6,0,,407,17,476
1082592,1,4,5,6,0,,407,17,476
1082592,1,4,6,0,0,,407,17,476
1082592,1,1,1,0,1,,17,407,106
1082592,1,1,2,0,0,,17,407,106
1082592,1,1,3,1,0,,17,407,106
1082592,1,1,4,5,0,,407,17,106
1082592,1,1,5,4,0,,17,407,106
1082592,1,1,6,0,0,,17,407,106
1082592,1,1,7,0,0,,17,407,106
1082592,1,5,1,4,0,,17,407,386
1082592,1,5,2,0,0,bowled,17,407,386
1082592,1,5,3,0,0,,57,407,386
1082592,1,5,4,1,0,,57,407,386
1082592,1,5,5,1,0,,407,57,386
1082592,1,5,6,1,0,,57,407,386
1082592,1,6,1,1,0,,57,407,465
1082592,1,6,2,0,0,,407,57,465
1082592,1,6,3,0,0,,407,57,465
1082592,1,6,4,4,0,,407,57,465
1082592,1,6,5,6,0,,407,57,465
1082592,1,6,6,2,0,,407,57,465
1082592,1,7,1,0,0,,57,407,386
1082592,1,7,2,0,0,,57,407,386
1082592,1,7,3,0,0,bowled,57,407,386
1082592,1,7,4,1,0,,431,407,386
1082592,1,7,5,0,0,lbw,407,431,386
1082592,1,7,6,1,0,,208,431,386
1082592,1,8,1,1,0,,208,431,476
1082592,1,8,2,1,0,,431,208,476
1082592,1,8,3,0,0,,208,431,476
1082592,1,8,4,1,0,,208,431,476
1082592,1,8,5,0,0,,431,208,476
1082592,1,8,6,0,0,,431,208,476
1082592,1,9,1,1,0,,208,431,430
1082592,1,9,2,0,0,,431,208,430
1082592,1,9,3,6,0,,431,208,430
1082592,1,9,4,1,0,,431,208,430
1082592,1,9,5,1,0,,208,431,430
1082592,1,9,6,1,0,,431,208,430
1082592,1,10,1,1,0,,431,208,89
1082592,1,10,2,1,0,,208,431,89
1082592,1,10,3,0,0,,431,208,89
1082592,1,10,4,1,0,,431,208,89
1082592,1,10,5,2,0,,208,431,89
1082592,1,10,6,1,0,,208,431,89
1082592,1,11,1,0,1,,208,431,430
1082592,1,11,2,1,0,,431,208,430
1082592,1,11,3,1,0,,208,431,430
1082592,1,11,4,0,1,,431,208,430
1082592,1,11,5,2,0,,431,208,430
1082592,1,11,6,4,0,,431,208,430
1082592,1,11,7,0,0,,431,208,430
1082592,1,12,1,0,0,caught and bowled,208,431,89
1082592,1,12,2,1,0,,413,431,89
1082592,1,12,3,1,0,,431,413,89
1082592,1,12,4,1,0,,413,431,89
1082592,1,12,5,0,0,,431,413,89
1082592,1,12,6,0,0,,431,413,89
501211,1,2,1,0,0,,185,23,188
501211,1,2,2,0,0,,185,23,188
501211,1,2,3,0,0,,185,23,188
501211,1,2,4,2,0,,185,23,188
501211,1,2,5,0,0,,185,23,188
501211,1,2,6,0,0,,185,23,188
501211,1,3,1,0,0,,23,185,14
501211,1,3,2,0,0,,23,185,14
501211,1,3,3,1,0,,23,185,14
501211,1,3,4,1,0,,185,23,14
501211,1,3,5,0,2,,23,185,14
501211,1,3,6,0,0,,23,185,14
501211,1,4,1,3,0,,185,23,188
501211,1,4,2,0,0,,23,185,188
501211,1,4,3,4,0,,23,185,188
501211,1,4,4,0,0,,23,185,188
501211,1,4,5,0,0,,23,185,188
501211,1,4,6,0,0,,23,185,188
501211,1,5,1,0,0,,185,23,14
501211,1,5,2,4,0,,185,23,14
501211,1,5,3,3,0,,185,23,14
501211,1,5,4,0,1,,23,185,14
501211,1,5,5,6,0,,185,23,14
501211,1,5,6,0,0,,185,23,14
501211,1,6,1,0,0,,23,185,210
501211,1,6,2,2,0,,23,185,210
501211,1,6,3,1,0,,23,185,210
501211,1,6,4,0,0,,185,23,210
501211,1,6,5,0,0,,185,23,210
501211,1,6,6,1,0,,185,23,210
501211,1,7,1,4,0,,185,23,67
501211,1,7,2,0,0,,185,23,67
501211,1,7,3,1,0,,185,23,67
501211,1,7,4,0,0,,23,185,67
501211,1,7,5,1,0,,23,185,67
501211,1,7,6,2,0,,185,23,67
501211,1,8,1,1,0,,23,185,210
501211,1,8,2,1,0,,185,23,210
501211,1,8,3,0,0,,23,185,210
501211,1,8,4,1,0,,23,185,210
501211,1,8,5,1,0,,185,23,210
501211,1,8,6,4,0,,23,185,210
501211,1,1,1,0,0,lbw,125,185,14
501211,1,1,2,0,0,caught,21,185,14
501211,1,1,3,0,0,,23,185,14
501211,1,1,4,0,0,,23,185,14
501211,1,1,5,0,0,,23,185,14
501211,1,1,6,0,0,,23,185,14
501211,1,9,1,1,0,,185,23,48
501211,1,9,2,4,0,,23,185,48
501211,1,9,3,0,0,,23,185,48
501211,1,9,4,1,0,,23,185,48
501211,1,9,5,1,0,,185,23,48
501211,1,9,6,1,0,,23,185,48
501211,1,10,1,1,0,,23,185,67
501211,1,10,2,4,0,,185,23,67
501211,1,10,3,1,0,,185,23,67
501211,1,10,4,4,0,,23,185,67
501211,1,10,5,0,0,,23,185,67
501211,1,10,6,2,0,,23,185,67
501211,1,11,1,1,0,,185,23,302
501211,1,11,2,2,0,,23,185,302
501211,1,11,3,0,1,,23,185,302
501211,1,11,4,1,0,,23,185,302
501211,1,11,5,1,0,,185,23,302
501211,1,11,6,4,0,,23,185,302
501211,1,11,7,1,0,,23,185,302
501211,1,12,1,4,0,,23,185,48
501211,1,12,2,2,0,,23,185,48
501211,1,12,3,1,0,,23,185,48
501211,1,12,4,6,0,,185,23,48
501211,1,12,5,2,0,,185,23,48
501211,1,12,6,1,0,,185,23,48
501211,1,13,1,0,0,,185,23,302
501211,1,13,2,1,0,,185,23,302
501211,1,13,3,0,0,,23,185,302
501211,1,13,4,1,0,,23,185,302
501211,1,13,5,6,0,,185,23,302
501211,1,13,6,2,0,,185,23,302
501211,1,14,1,0,0,,23,185,188
501211,1,14,2,1,0,,23,185,188
501211,1,14,3,4,0,,185,23,188
501211,1,14,4,4,0,,185,23,188
501211,1,14,5,0,0,,185,23,188
501211,1,14,6,0,0,,185,23,188
501211,1,15,1,1,0,,23,185,67
501211,1,15,2,4,0,,185,23,67
501211,1,15,3,6,0,,185,23,67
501211,1,15,4,0,0,,185,23,67
501211,1,15,5,0,0,stumped,185,23,67
501211,1,15,6,2,0,,20,23,67
501211,1,16,1,1,0,,23,20,302
501211,1,16,2,1,0,,20,23,302
501211,1,16,3,4,0,,23,20,302
501211,1,16,4,2,0,,23,20,302
501211,1,16,5,4,0,,23,20,302
501211,1,16,6,2,0,,23,20,302
501211,1,17,1,4,0,,20,23,210
501211,1,17,2,1,0,,20,23,210
501211,1,17,3,1,0,,23,20,210
501211,1,17,4,1,0,,20,23,210
501211,1,17,5,1,0,,23,20,210
501211,1,17,6,1,0,,20,23,210
501211,1,18,1,4,0,,20,23,14
501211,1,18,2,6,0,,20,23,14
501211,1,18,3,6,0,,20,23,14
501211,1,18,4,2,0,,20,23,14
501211,1,18,5,0,0,,20,23,14
501211,1,18,6,4,0,,20,23,14
501211,1,20,1,1,0,,23,20,188
501211,1,20,2,1,0,,20,23,188
501211,1,20,3,1,0,,23,20,188
501211,1,20,4,2,0,,20,23,188
501211,1,20,5,2,0,,20,23,188
501211,1,20,6,0,0,bowled,20,23,188
501211,1,19,1,1,0,,23,20,210
501211,1,19,2,4,0,,20,23,210
501211,1,19,3,1,0,,20,23,210
501211,1,19,4,1,0,,23,20,210
501211,1,19,5,0,0,,20,23,210
501211,1,19,6,1,1,,20,23,210
501211,1,19,7,1,0,,23,20,210
829728,2,1,1,0,0,,46,40,364
829728,2,1,2,0,0,,46,40,364
829728,2,1,3,4,0,,46,40,364
829728,2,1,4,1,0,,46,40,364
829728,2,1,5,0,0,,40,46,364
829728,2,1,6,1,0,,40,46,364
829728,2,2,1,0,1,,40,46,73
829728,2,2,2,0,0,,40,46,73
829728,2,2,3,0,0,,40,46,73
829728,2,2,4,2,0,,40,46,73
829728,2,2,5,1,0,,40,46,73
829728,2,2,6,0,1,,46,40,73
829728,2,2,7,1,0,,46,40,73
829728,2,2,8,1,0,,40,46,73
829728,2,3,1,0,0,,40,46,364
829728,2,3,2,1,0,,40,46,364
829728,2,3,3,0,0,,46,40,364
829728,2,3,4,1,0,,46,40,364
829728,2,3,5,0,0,,40,46,364
829728,2,3,6,6,0,,40,46,364
829728,2,4,1,0,0,,46,40,73
829728,2,4,2,4,0,,46,40,73
829728,2,4,3,1,0,,46,40,73
829728,2,4,4,0,0,,40,46,73
829728,2,4,5,6,0,,40,46,73
829728,2,4,6,1,0,,40,46,73
829728,2,5,1,0,0,,40,46,364
829728,2,5,2,0,0,caught,40,46,364
829728,2,5,3,2,0,,46,96,364
829728,2,5,4,0,0,,46,96,364
829728,2,5,5,0,0,,46,96,364
829728,2,5,6,1,0,,46,96,364
829728,2,6,1,0,0,,46,96,73
829728,2,6,2,1,0,,46,96,73
829728,2,6,3,0,0,,96,46,73
829728,2,6,4,0,0,,96,46,73
829728,2,6,5,0,1,,96,46,73
829728,2,6,6,0,0,,96,46,73
829728,2,6,7,0,0,,96,46,73
829728,2,7,1,0,1,,46,96,322
829728,2,7,2,2,0,,46,96,322
829728,2,7,3,1,0,,46,96,322
829728,2,7,4,0,0,,96,46,322
829728,2,7,5,1,0,,96,46,322
829728,2,7,6,0,1,,46,96,322
829728,2,7,7,0,0,,96,46,322
829728,2,8,1,4,0,,46,96,399
829728,2,8,2,1,0,,46,96,399
829728,2,8,3,1,0,,96,46,399
829728,2,8,4,1,0,,46,96,399
829728,2,8,5,1,0,,96,46,399
829728,2,8,6,1,0,,46,96,399
829728,2,9,1,1,0,,46,96,322
829728,2,9,2,0,0,caught,96,46,322
829728,2,9,3,1,0,,308,46,322
829728,2,9,4,1,0,,46,308,322
829728,2,9,5,1,0,,308,46,322
829728,2,9,6,0,0,,46,308,322
829728,2,10,1,0,0,caught,308,46,399
829728,2,10,2,2,0,,46,334,399
829728,2,10,3,2,0,,46,334,399
829728,2,10,4,2,0,,46,334,399
829728,2,10,5,1,0,,46,334,399
829728,2,10,6,0,1,,334,46,399
829728,2,10,7,1,0,,334,46,399
829728,2,11,1,0,0,,334,46,322
829728,2,11,2,1,0,,334,46,322
829728,2,11,3,1,0,,46,334,322
829728,2,11,4,6,0,,334,46,322
829728,2,11,5,0,0,,334,46,322
829728,2,11,6,1,0,,334,46,322
829728,2,12,1,4,0,,334,46,35
829728,2,12,2,1,0,,334,46,35
829728,2,12,3,0,0,,46,334,35
829728,2,12,4,4,0,,46,334,35
829728,2,12,5,1,0,,46,334,35
829728,2,12,6,1,0,,334,46,35
829728,2,13,1,1,0,,334,46,322
829728,2,13,2,1,0,,46,334,322
829728,2,13,3,1,0,,334,46,322
829728,2,13,4,1,0,,46,334,322
829728,2,13,5,0,0,,334,46,322
829728,2,13,6,1,0,,334,46,322
829728,2,14,1,4,0,,334,46,71
829728,2,14,2,4,0,,334,46,71
829728,2,14,3,1,0,,334,46,71
829728,2,14,4,0,0,,46,334,71
829728,2,14,5,2,0,,46,334,71
829728,2,14,6,1,0,,46,334,71
829728,2,15,1,6,0,,46,334,73
829728,2,15,2,4,0,,46,334,73
829728,2,15,3,4,0,,46,334,73
829728,2,15,4,0,0,,46,334,73
829728,2,15,5,1,0,,46,334,73
829728,2,15,6,0,0,,334,46,73
829728,2,16,1,1,0,,46,334,35
829728,2,16,2,4,0,,334,46,35
829728,2,16,3,6,0,,334,46,35
829728,2,16,4,1,0,,334,46,35
829728,2,16,5,1,0,,46,334,35
829728,2,16,6,1,0,,334,46,35
829728,2,17,1,1,0,,334,46,71
829728,2,17,2,1,0,,46,334,71
829728,2,17,3,0,0,,334,46,71
829728,2,17,4,6,0,,334,46,71
829728,2,17,5,6,0,,334,46,71
829728,2,17,6,1,0,,334,46,71
829728,2,18,1,1,0,,334,46,399
829728,2,18,2,2,0,,46,334,399
829728,2,18,3,2,0,,46,334,399
829728,2,18,4,0,0,,46,334,399
829728,2,18,5,2,0,,46,334,399
829728,2,18,6,1,0,,46,334,399
829728,2,20,1,1,0,,46,334,399
829728,2,20,2,1,0,,334,46,399
829728,2,20,3,2,0,,46,334,399
829728,2,20,4,1,0,,46,334,399
829728,2,20,5,0,4,,334,46,399
829728,2,19,1,0,0,,46,334,364
829728,2,19,2,4,0,,46,334,364
829728,2,19,3,1,0,,46,334,364
829728,2,19,4,0,0,,334,46,364
829728,2,19,5,0,0,,334,46,364
829728,2,19,6,0,0,,334,46,364
829710,2,18,4,1,0,,31,308,194
829710,2,18,5,6,0,,308,31,194
829710,2,18,6,2,0,,308,31,194
829710,2,19,1,0,0,,31,308,81
829710,2,19,2,1,0,,31,308,81
829710,2,19,3,4,0,,308,31,81
829710,2,1,1,1,0,,46,40,194
829710,2,1,2,0,1,,40,46,194
829710,2,1,3,0,1,,40,46,194
829710,2,1,4,0,0,,46,40,194
829710,2,1,5,0,0,,46,40,194
829710,2,1,6,0,0,,46,40,194
829710,2,1,7,0,0,,46,40,194
829710,2,2,1,0,0,,40,46,81
829710,2,2,2,1,0,,40,46,81
829710,2,2,3,0,0,,46,40,81
829710,2,2,4,0,0,,46,40,81
829710,2,2,5,1,0,,46,40,81
829710,2,2,6,0,0,,40,46,81
829710,2,3,1,6,0,,46,40,372
829710,2,3,2,0,0,,46,40,372
829710,2,3,3,1,0,,46,40,372
829710,2,3,4,1,0,,40,46,372
829710,2,3,5,0,0,caught,46,40,372
829710,2,3,6,0,0,,96,40,372
829710,2,4,1,4,0,,40,96,81
829710,2,4,2,0,1,,40,96,81
829710,2,4,3,1,0,,96,40,81
829710,2,4,4,0,0,,40,96,81
829710,2,4,5,0,0,,40,96,81
829710,2,4,6,0,0,,40,96,81
829710,2,5,1,0,0,,96,40,372
829710,2,5,2,6,0,,96,40,372
829710,2,5,3,4,0,,96,40,372
829710,2,5,4,2,0,,96,40,372
829710,2,5,5,1,0,,96,40,372
829710,2,5,6,0,0,,40,96,372
829710,2,6,1,4,0,,96,40,375
829710,2,6,2,0,0,,96,40,375
829710,2,6,3,1,0,,96,40,375
829710,2,6,4,0,0,,40,96,375
829710,2,6,5,0,0,,40,96,375
829710,2,6,6,1,0,,40,96,375
829710,2,7,1,0,0,,40,96,131
829710,2,7,2,2,0,,40,96,131
829710,2,7,3,6,0,,40,96,131
829710,2,7,4,1,0,,40,96,131
829710,2,7,5,1,0,,96,40,131
829710,2,7,6,1,0,,40,96,131
829710,2,8,1,4,0,,40,96,50
829710,2,8,2,2,0,,40,96,50
829710,2,8,3,2,0,,40,96,50
829710,2,8,4,4,0,,40,96,50
829710,2,8,5,0,0,,40,96,50
829710,2,8,6,1,0,,40,96,50
829710,2,9,1,1,0,,40,96,131
829710,2,9,2,6,0,,96,40,131
829710,2,9,3,1,0,,96,40,131
829710,2,9,4,1,0,,40,96,131
829710,2,9,5,1,0,,96,40,131
829710,2,9,6,2,0,,40,96,131
829710,2,10,1,1,0,,96,40,50
829710,2,10,2,1,0,,40,96,50
829710,2,10,3,0,0,,96,40,50
829710,2,10,4,1,0,,96,40,50
829710,2,10,5,4,0,,40,96,50
829710,2,10,6,4,0,,40,96,50
829710,2,11,1,0,0,,96,40,194
829710,2,11,2,6,0,,96,40,194
829710,2,11,3,1,0,,96,40,194
829710,2,11,4,0,0,,40,96,194
829710,2,11,5,1,0,,40,96,194
829710,2,11,6,1,0,,96,40,194
829710,2,12,1,1,0,,96,40,50
829710,2,12,2,0,0,,40,96,50
829710,2,12,3,1,0,,40,96,50
829710,2,12,4,1,0,,96,40,50
829710,2,12,5,1,0,,40,96,50
829710,2,12,6,0,0,caught,96,40,50
829710,2,13,1,0,0,,308,40,81
829710,2,13,2,6,0,,308,40,81
829710,2,13,3,1,0,,308,40,81
829710,2,13,4,1,0,,40,308,81
829710,2,13,5,1,0,,308,40,81
829710,2,13,6,0,0,,40,308,81
829710,2,14,1,1,0,,308,40,50
829710,2,14,2,4,0,,40,308,50
829710,2,14,3,1,0,,40,308,50
829710,2,14,4,1,0,,308,40,50
829710,2,14,5,1,0,,40,308,50
829710,2,14,6,2,0,,308,40,50
829710,2,15,1,4,0,,40,308,375
829710,2,15,2,0,0,caught,40,308,375
829710,2,15,3,6,0,,308,31,375
829710,2,15,4,1,0,,308,31,375
829710,2,15,5,0,0,,31,308,375
829710,2,15,6,1,0,,31,308,375
829710,2,16,1,0,0,,31,308,194
829710,2,16,2,0,0,,31,308,194
829710,2,16,3,0,0,,31,308,194
829710,2,16,4,1,0,,31,308,194
829710,2,16,5,0,0,,308,31,194
829710,2,16,6,1,0,,308,31,194
829710,2,17,1,0,1,,308,31,375
829710,2,17,2,0,0,,308,31,375
829710,2,17,3,6,0,,308,31,375
829710,2,17,4,0,0,,308,31,375
829710,2,17,5,6,0,,308,31,375
829710,2,17,6,1,0,,308,31,375
829710,2,17,7,6,0,,31,308,375
829710,2,18,1,1,0,,308,31,194
829710,2,18,2,4,0,,31,308,194
829710,2,18,3,0,0,,31,308,194
598006,2,6,3,1,0,,187,262,77
598006,2,6,4,0,0,bowled,262,187,77
598006,2,6,5,0,0,,64,187,77
598006,2,6,6,0,0,,64,187,77
598006,2,5,1,0,0,,187,262,452
598006,2,5,2,1,0,,187,262,452
598006,2,5,3,1,0,,262,187,452
598006,2,5,4,0,0,,187,262,452
598006,2,5,5,4,0,,187,262,452
598006,2,5,6,4,0,,187,262,452
598006,2,4,1,0,0,,187,262,77
598006,2,4,2,0,0,,187,262,77
598006,2,4,3,0,0,,187,262,77
598006,2,4,4,0,0,,187,262,77
598006,2,4,5,1,0,,187,262,77
598006,2,4,6,0,0,,262,187,77
598006,2,3,1,6,0,,262,187,452
598006,2,3,2,1,0,,262,187,452
598006,2,3,3,1,0,,187,262,452
598006,2,3,4,2,0,,262,187,452
598006,2,3,5,0,0,,262,187,452
598006,2,3,6,2,0,,262,187,452
598006,2,2,1,0,0,,262,187,77
598006,2,2,2,0,0,,262,187,77
598006,2,2,3,4,0,,262,187,77
598006,2,2,4,0,0,,262,187,77
598006,2,2,5,1,0,,262,187,77
598006,2,2,6,0,0,,187,262,77
598006,2,1,1,1,0,,187,262,452
598006,2,1,2,0,0,,262,187,452
598006,2,1,3,0,0,,262,187,452
598006,2,1,4,0,1,,262,187,452
598006,2,1,5,1,0,,262,187,452
598006,2,1,6,0,1,,187,262,452
598006,2,1,7,1,0,,262,187,452
598006,2,16,1,1,0,,187,338,255
598006,2,16,2,6,0,,338,187,255
598006,2,16,3,0,0,,338,187,255
598006,2,16,4,1,0,,338,187,255
598006,2,16,5,2,0,,187,338,255
598006,2,16,6,1,0,,187,338,255
598006,2,15,1,1,0,,338,187,452
598006,2,15,2,0,0,,187,338,452
598006,2,15,3,4,0,,187,338,452
598006,2,15,4,1,0,,187,338,452
598006,2,15,5,2,0,,338,187,452
598006,2,15,6,0,0,,338,187,452
598006,2,14,1,1,0,,187,338,309
598006,2,14,2,0,1,,338,187,309
598006,2,14,3,0,1,,338,187,309
598006,2,14,4,1,0,,187,338,309
598006,2,14,5,0,1,,338,187,309
598006,2,14,6,1,0,,338,187,309
598006,2,14,7,4,0,,187,338,309
598006,2,14,8,2,0,,187,338,309
598006,2,13,1,0,0,,338,187,342
598006,2,13,2,1,0,,338,187,342
598006,2,13,3,4,0,,187,338,342
598006,2,13,4,0,0,,187,338,342
598006,2,13,5,4,0,,187,338,342
598006,2,13,6,1,0,,187,338,342
598006,2,12,1,1,0,,187,338,39
598006,2,12,2,4,0,,338,187,39
598006,2,12,3,1,0,,338,187,39
598006,2,12,4,0,0,,187,338,39
598006,2,12,5,1,0,,187,338,39
598006,2,12,6,1,0,,338,187,39
598006,2,11,1,4,0,,187,64,342
598006,2,11,2,0,1,,187,64,342
598006,2,11,3,1,0,,187,64,342
598006,2,11,4,0,0,,64,187,342
598006,2,11,5,1,0,,64,187,342
598006,2,11,6,0,1,,187,64,342
598006,2,11,7,1,0,,187,64,342
598006,2,11,8,0,0,caught,64,187,342
598006,2,10,1,1,0,,64,187,39
598006,2,10,2,2,0,,187,64,39
598006,2,10,3,1,0,,187,64,39
598006,2,10,4,2,0,,64,187,39
598006,2,10,5,1,0,,64,187,39
598006,2,10,6,0,1,,187,64,39
598006,2,9,1,1,0,,187,64,309
598006,2,9,2,5,0,,64,187,309
598006,2,9,3,1,0,,187,64,309
598006,2,9,4,4,0,,64,187,309
598006,2,9,5,0,0,,64,187,309
598006,2,9,6,1,0,,64,187,309
598006,2,20,1,1,0,,192,334,309
598006,2,20,2,1,0,,334,192,309
598006,2,20,3,0,0,lbw,192,334,309
598006,2,20,4,1,0,,29,334,309
598006,2,20,5,0,0,bowled,334,29,309
598006,2,20,6,0,0,,183,29,309
598006,2,18,1,1,0,,187,338,309
598006,2,18,2,0,0,,338,187,309
598006,2,18,3,1,0,,338,187,309
598006,2,18,4,2,0,,187,338,309
598006,2,18,5,0,1,,187,338,309
598006,2,18,6,0,0,caught,338,187,309
598006,2,17,1,4,0,,187,338,39
598006,2,17,2,1,0,,187,338,39
598006,2,17,3,0,0,,338,187,39
598006,2,17,4,1,0,,338,187,39
598006,2,17,5,6,0,,187,338,39
598006,2,17,6,1,0,,187,338,39
598006,2,19,1,2,0,,334,187,342
598006,2,19,2,0,1,,334,187,342
598006,2,19,3,1,0,,334,187,342
598006,2,19,4,0,0,run out,187,334,342
598006,2,19,5,2,0,,334,192,342
598006,2,19,6,1,0,,334,192,342
598006,2,19,7,1,0,,192,334,342
598006,2,8,1,4,0,,187,64,77
598006,2,8,2,1,0,,187,64,77
598006,2,8,3,0,0,,64,187,77
598006,2,8,4,1,0,,64,187,77
598006,2,8,5,0,0,,187,64,77
598006,2,8,6,1,0,,187,64,77
598006,2,7,1,0,0,,187,64,39
598006,2,7,2,1,0,,187,64,39
598006,2,7,3,1,0,,64,187,39
598006,2,7,4,2,0,,187,64,39
598006,2,7,5,1,0,,187,64,39
598006,2,7,6,2,0,,64,187,39
598006,2,6,1,4,0,,262,187,77
598006,2,6,2,0,1,,262,187,77
598011,2,20,5,1,0,,232,190,221
598011,2,20,6,6,0,,190,232,221
598011,2,4,1,1,0,,187,338,50
598011,2,4,2,1,0,,338,187,50
598011,2,4,3,1,0,,187,338,50
598011,2,4,4,1,0,,338,187,50
598011,2,4,5,0,0,,187,338,50
598011,2,4,6,6,0,,187,338,50
598011,2,5,1,4,0,,338,187,357
598011,2,5,2,4,0,,338,187,357
598011,2,5,3,1,0,,338,187,357
598011,2,5,4,4,0,,187,338,357
598011,2,5,5,2,0,,187,338,357
598011,2,5,6,0,0,,187,338,357
598011,2,6,1,0,0,,338,187,194
598011,2,6,2,1,0,,338,187,194
598011,2,6,3,0,0,,187,338,194
598011,2,6,4,1,0,,187,338,194
598011,2,6,5,0,1,,338,187,194
598011,2,6,6,1,0,,187,338,194
598011,2,7,1,2,0,,187,338,131
598011,2,7,2,1,0,,187,338,131
598011,2,7,3,1,0,,338,187,131
598011,2,7,4,6,0,,187,338,131
598011,2,7,5,0,0,,187,338,131
598011,2,7,6,1,0,,187,338,131
598011,2,8,1,0,0,,187,338,221
598011,2,8,2,1,0,,187,338,221
598011,2,8,3,1,0,,338,187,221
598011,2,8,4,1,0,,187,338,221
598011,2,8,5,1,0,,338,187,221
598011,2,8,6,0,0,,187,338,221
598011,2,9,1,0,0,,338,187,50
598011,2,9,2,1,0,,338,187,50
598011,2,9,3,1,0,,187,338,50
598011,2,9,4,4,0,,338,187,50
598011,2,9,5,1,0,,338,187,50
598011,2,9,6,1,0,,187,338,50
598011,2,10,1,1,0,,187,338,221
598011,2,10,2,1,0,,338,187,221
598011,2,10,3,6,0,,187,338,221
598011,2,10,4,1,0,,187,338,221
598011,2,10,5,1,0,,338,187,221
598011,2,10,6,0,1,,187,338,221
598011,2,10,7,4,0,,187,338,221
598011,2,11,1,1,0,,338,187,357
598011,2,11,2,4,0,,187,338,357
598011,2,11,3,6,0,,187,338,357
598011,2,11,4,0,0,caught,187,338,357
598011,2,11,5,2,0,,338,348,357
598011,2,11,6,0,0,,338,348,357
